,id,name,state,country,coord.lon,coord.lat
82642,2866351.0,Nettelkamp,,DE,10.58333,52.883331
82643,2866374.0,Netra,,DE,10.1,51.099998
82644,2866375.0,Netphen,,DE,8.1,50.916672
82645,2866393.0,Neßstraße,,DE,9.61145,53.5406
82646,2866416.0,Nesselwang,,DE,10.5,47.616669
82647,2866422.0,Nesselröden,,DE,10.1,51.01667
82648,2866423.0,Nesselried,,DE,8.00397,48.519501
82649,2866455.0,Nesse,,DE,8.61667,53.450001
82650,2866462.0,Nesenitz,,DE,11.11667,52.633331
82651,2866466.0,Neschwitz,,DE,14.33333,51.26667
82652,2866472.0,Nerzweiler,,DE,7.55,49.599998
82653,2866473.0,Nersingen,,DE,10.12356,48.428291
82654,2866477.0,Neroth,,DE,6.74689,50.196018
82655,2866479.0,Nermsdorf,,DE,11.36667,51.083328
82656,2866481.0,Nerkewitz,,DE,11.6,51.0
82657,2866482.0,Neritz,,DE,10.28333,53.783329
82658,2866486.0,Neresheim,,DE,10.33041,48.755112
82659,2866487.0,Nerenstetten,,DE,10.0991,48.528881
82660,2866488.0,Nerdlen,,DE,6.86667,50.23333
82661,2866492.0,Nerchau,,DE,12.78912,51.270939
82662,2866495.0,Nepperwitz,,DE,12.68333,51.383331
82663,2866496.0,Neppersreuth,,DE,10.97792,49.28701
82664,2866497.0,Neppersdorf,,DE,13.4,48.700001
82665,2866499.0,Neppermin,,DE,14.03333,53.933331
82666,2866511.0,Nentershausen,,DE,9.93333,51.01667
82667,2866512.0,Nentershausen,,DE,7.93333,50.416672
82668,2866516.0,Nennslingen,,DE,11.13052,49.047089
82669,2866523.0,Nennhausen,,DE,12.5,52.599998
82670,2866527.0,Nenndorf,,DE,7.43333,53.583328
82671,2866528.0,Nenndorf,,DE,9.9,53.383331
82672,2866537.0,Nendorf,,DE,8.98333,52.5
82673,2866542.0,Nemsdorf,,DE,11.66667,51.366669
82674,2866547.0,Nemmersdorf,,DE,11.68333,50.0
82675,2866561.0,Nellingen,,DE,9.79053,48.541962
82676,2866576.0,Neitersen,,DE,7.56667,50.683331
82677,2866583.0,Neinstedt,,DE,11.08333,51.75
82678,2866585.0,Neindorf,,DE,10.58078,52.127171
82679,2866593.0,Neidlingen,,DE,9.56454,48.578651
82680,2866600.0,Neidhartshausen,,DE,10.13333,50.683331
82681,2866606.0,Neidenstein,,DE,8.88472,49.316669
82682,2866608.0,Neidenfels,,DE,8.04639,49.388889
82683,2866611.0,Neidenbach,,DE,6.55,50.099998
82684,2866612.0,Neiden,,DE,12.94876,51.59787
82685,2866626.0,Neichen,,DE,6.86667,50.26667
82686,2866631.0,Nehren,,DE,7.2,50.083328
82687,2866632.0,Nehren,,DE,9.0699,48.430969
82688,2866634.0,Nehmten,,DE,10.4,54.099998
82689,2866637.0,Nehms,,DE,10.36667,54.01667
82690,2866640.0,Nehlitz,,DE,11.95,51.583328
82691,2866647.0,Neheim-Hüsten,,DE,7.98333,51.450001
82692,2866657.0,Negernbötel,,DE,10.25,53.98333
82693,2866663.0,Negenharrie,,DE,10.06667,54.150002
82694,2866665.0,Negenborn,,DE,9.56667,51.883331
82695,2866666.0,Negenborn,,DE,9.91667,51.833328
82696,2866673.0,Negast,,DE,13.03047,54.255951
82697,2866677.0,Neetzow,,DE,13.41667,53.883331
82698,2866678.0,Neetzka,,DE,13.51667,53.533329
82699,2866679.0,Neetzendorf,,DE,10.7646,53.161411
82700,2866682.0,Neetze,,DE,10.62134,53.265209
82701,2866688.0,Neese,,DE,11.61667,53.26667
82702,2866690.0,Neerstedt,,DE,8.41667,52.98333
82703,2866698.0,Neermoor,,DE,7.43333,53.299999
82704,2866705.0,Neenstetten,,DE,10.01966,48.546791
82705,2866714.0,Neef,,DE,7.13333,50.099998
82706,2866717.0,Nedlitz,,DE,13.03528,52.437752
82707,2866725.0,Neddesitz,,DE,13.57069,54.548969
82708,2866734.0,Nedderby,,DE,9.58333,54.783329
82709,2866737.0,Neddenaverbergen,,DE,9.36667,52.883331
82710,2866739.0,Neddemin,,DE,13.28333,53.650002
82711,2866740.0,Nedaschütz,,DE,14.28333,51.183331
82712,2866751.0,Neckarzimmern,,DE,9.13278,49.319172
82713,2866753.0,Neckarwestheim,,DE,9.19,49.04694
82714,2866755.0,Neckartenzlingen,,DE,9.23478,48.589809
82715,2866757.0,Neckartailfingen,,DE,9.26371,48.611721
82716,2866758.0,Neckarsulm,,DE,9.22611,49.19278
82717,2866759.0,Neckarsteinach,,DE,8.83861,49.408611
82718,2866761.0,Neckarrems,,DE,9.27868,48.869541
82719,2866764.0,Neckarkatzenbach,,DE,9.03583,49.38472
82720,2866773.0,Neckargerach,,DE,9.06667,49.400002
82721,2866774.0,Neckargemünd,,DE,8.79417,49.39222
82722,2866779.0,Neckarbischofsheim,,DE,8.96333,49.29528
82723,2866793.0,Nebra,,DE,11.56667,51.283329
82724,2866810.0,Nebelschütz,,DE,14.16667,51.26667
82725,2866826.0,Nebel,,DE,8.35373,54.650848
82726,2866832.0,Nazza,,DE,10.33333,51.099998
82727,2866834.0,Nauwalde,,DE,13.41667,51.416672
82728,2866842.0,Nausnitz,,DE,11.73333,50.950001
82729,2866843.0,Nausitz,,DE,11.33333,51.316669
82730,2866846.0,Nausis,,DE,9.36667,50.833328
82731,2866851.0,Nauroth,,DE,7.86667,50.700001
82732,2866856.0,Naurath,,DE,6.88333,49.76667
82733,2866858.0,Nauort,,DE,7.63333,50.466671
82734,2866861.0,Naunhof,,DE,12.58827,51.277699
82735,2866865.0,Naunheim,,DE,7.31667,50.25
82736,2866880.0,Naundorf,,DE,13.9,51.466671
82737,2866885.0,Naundorf,,DE,13.11667,51.25
82738,2866886.0,Naundorf,,DE,13.39113,51.231831
82739,2866902.0,Naumburgerhof,,DE,7.65,49.650002
82740,2866905.0,Naumburg,,DE,9.16569,51.248161
82741,2866906.0,Naumburg,,DE,11.81667,51.150002
82742,2866917.0,Nauheim,,DE,8.46333,49.950829
82743,2866925.0,Nauendorf,,DE,11.88333,51.599998
82744,2866928.0,Nauendorf,,DE,11.18108,50.894531
82745,2866930.0,Nauen,,DE,12.87374,52.60701
82746,2866934.0,Nauborn,,DE,8.48333,50.533329
82747,2866938.0,Natzungen,,DE,9.23333,51.616669
82748,2866942.0,Nattheim,,DE,10.24209,48.699631
82749,2866955.0,Nattenheim,,DE,6.51667,50.01667
82750,2866956.0,Nattenhausen,,DE,10.31667,48.23333
82751,2866966.0,Natrup,,DE,7.43333,51.950001
82752,2866969.0,Natorper Chaussee,,DE,7.61667,51.51667
82753,2866971.0,Natorp,,DE,7.63333,51.5
82754,2866981.0,Natendorf,,DE,10.47031,53.0798
82755,2866985.0,Natbergen,,DE,8.11667,52.26667
82756,2866990.0,Nastätten,,DE,7.85892,50.19883
82757,2867007.0,Nassenheide,,DE,13.21667,52.816669
82758,2867009.0,Nassenhausen,,DE,11.11667,48.200001
82759,2867011.0,Nassenfels,,DE,11.26667,48.799999
82760,2867013.0,Nassenbeuren,,DE,10.5,48.083328
82761,2867037.0,Nassau,,DE,7.8,50.316669
82762,2867050.0,Nasingen,,DE,6.25,49.966671
82763,2867055.0,Nasenberg,,DE,13.16667,51.26667
82764,2867060.0,Naschendorf,,DE,11.26667,53.849998
82765,2867063.0,Nartum,,DE,9.25,53.200001
82766,2867066.0,Narsdorf,,DE,12.71667,51.01667
82767,2867080.0,Nardt,,DE,14.2,51.450001
82768,2867094.0,Nanzweiler,,DE,7.43333,49.450001
82769,2867098.0,Nanzdietschweiler,,DE,7.45,49.450001
82770,2867099.0,Nantwein,,DE,11.43497,47.91433
82771,2867104.0,Nannhausen,,DE,7.48333,49.966671
82772,2867111.0,Nankendorf,,DE,10.83166,49.609928
82773,2867112.0,Nandlstadt,,DE,11.8,48.533329
82774,2867119.0,Namedy,,DE,7.36667,50.466671
82775,2867120.0,Namborn,,DE,7.13333,49.51667
82776,2867127.0,Nalbach,,DE,6.78333,49.383331
82777,2867134.0,Nairitz,,DE,11.75,49.849998
82778,2867138.0,Naila,,DE,11.7,50.316669
82779,2867146.0,Nahrendorf,,DE,10.81381,53.173889
82780,2867149.0,Nahmitz,,DE,12.72509,52.3367
82781,2867160.0,Nahe,,DE,10.13333,53.799999
82782,2867164.0,Nagold,,DE,8.72366,48.549801
82783,2867171.0,Nägelstedt,,DE,10.71667,51.116669
82784,2867197.0,Nagel,,DE,11.25,50.183331
82785,2867198.0,Nagel,,DE,11.91667,49.98333
82786,2867204.0,Naendorf,,DE,7.2,52.150002
82787,2867206.0,Nadrensee,,DE,14.35,53.333328
82788,2867229.0,Nackenheim,,DE,8.33889,49.915279
82789,2867237.0,Nack,,DE,8.00278,49.746391
82790,2867240.0,Nachtsheim,,DE,7.06667,50.316669
82791,2867245.0,Nachterstedt,,DE,11.33489,51.800812
82792,2867252.0,Nachrodt-Wiblingwerde,,DE,7.61667,51.316669
82793,2867262.0,Nabburg,,DE,12.17861,49.453609
82794,2867274.0,Mylau,,DE,12.26667,50.616669
82795,2867279.0,Muxerath,,DE,6.26667,49.98333
82796,2867280.0,Muxall,,DE,10.26667,54.349998
82797,2867286.0,Mutzschen,,DE,12.89125,51.261589
82798,2867288.0,Mützlitz,,DE,12.51667,52.549999
82799,2867296.0,Mützenich,,DE,6.21667,50.566669
82800,2867297.0,Mützenich,,DE,6.26667,50.25
82801,2867304.0,Mützel,,DE,12.18333,52.383331
82802,2867310.0,Mutterstadt,,DE,8.35611,49.441391
82803,2867315.0,Mutterschied,,DE,7.56667,49.98333
82804,2867330.0,Mutschlena,,DE,12.5,51.433331
82805,2867335.0,Mutlangen,,DE,9.79714,48.825878
82806,2867341.0,Musweiler,,DE,6.8,50.01667
82807,2867345.0,Mustin,,DE,11.96667,53.700001
82808,2867346.0,Mustin,,DE,10.88333,53.683331
82809,2867347.0,Müstert,,DE,6.93333,49.866669
82810,2867351.0,Müssingen,,DE,7.88333,51.950001
82811,2867361.0,Müssen,,DE,10.56404,53.492439
82812,2867367.0,Müsselmow,,DE,11.61667,53.683331
82813,2867375.0,Muß,,DE,7.38333,50.666672
82814,2867396.0,Muschwitz,,DE,12.11667,51.200001
82815,2867402.0,Müschenbach,,DE,7.78333,50.683331
82816,2867407.0,Muscheid,,DE,7.56667,50.583328
82817,2867412.0,Müsch,,DE,6.83333,50.383331
82818,2867413.0,Müsch,,DE,7.18333,50.283329
82819,2867423.0,Murschnitz,,DE,12.86667,50.900002
82820,2867431.0,Murrhardt,,DE,9.57047,48.981911
82821,2867436.0,Murr,,DE,9.25924,48.96207
82822,2867445.0,Murnau am Staffelsee,,DE,11.20125,47.680851
82823,2867452.0,Mürlenbach,,DE,6.6,50.150002
82824,2867462.0,Murghammer,,DE,8.03333,47.566669
82825,2867467.0,Murg,,DE,8.02182,47.55492
82826,2867471.0,Murchin,,DE,13.73333,53.900002
82827,2867484.0,Munzingen,,DE,7.7,47.966671
82828,2867487.0,Munzig,,DE,13.41667,51.083328
82829,2867492.0,Münzenberg,,DE,8.7743,50.453461
82830,2867505.0,Munte,,DE,8.85,53.099998
82831,2867510.0,Münsterschwarzach,,DE,10.25,49.799999
82832,2867511.0,Münster-Sarmsheim,,DE,7.9,49.950001
82833,2867514.0,Münstermaifeld,,DE,7.36667,50.25
82834,2867520.0,Münsterhausen,,DE,10.45,48.316669
82835,2867527.0,Münsterdorf,,DE,9.54123,53.902321
82836,2867536.0,Münsterappel,,DE,7.88333,49.73333
82837,2867539.0,Regierungsbezirk Münster,,DE,7.41667,51.833328
82838,2867542.0,Munster,,DE,10.08333,52.98333
82839,2867543.0,Münster,,DE,7.62571,51.96236
82840,2867548.0,Münster,,DE,8.86778,49.922779
82841,2867553.0,Münster,,DE,10.9,48.633331
82842,2867555.0,Münster,,DE,10.63333,48.23333
82843,2867560.0,Münsingen,,DE,9.49704,48.411259
82844,2867561.0,Münsing,,DE,11.36667,47.900002
82845,2867566.0,Münsa,,DE,12.48333,50.98333
82846,2867568.0,Munningen,,DE,10.6,48.916672
82847,2867571.0,Münnerstadt,,DE,10.18333,50.25
82848,2867574.0,Munkmarsch,,DE,8.35896,54.917969
82849,2867582.0,Munkbrarup,,DE,9.56667,54.799999
82850,2867583.0,Münk,,DE,7.03333,50.299999
82851,2867606.0,Mündersbach,,DE,7.73333,50.599998
82852,2867608.0,Munderkingen,,DE,9.64398,48.23568
82853,2867609.0,Mundenhof,,DE,7.78333,48.01667
82854,2867613.0,Hannoversch Münden,,DE,9.65046,51.415051
82855,2867616.0,Mundelsheim,,DE,9.20778,49.000832
82856,2867626.0,Münchweiler an der Rodalbe,,DE,7.7,49.216671
82857,2867627.0,Münchweiler an der Alsenz,,DE,7.88333,49.549999
82858,2867628.0,Münchweiler am Klingbach,,DE,7.96667,49.150002
82859,2867631.0,Münchwald,,DE,7.68333,49.900002
82860,2867633.0,Münchsteinach,,DE,10.6,49.633331
82861,2867637.0,Münchsmünster,,DE,11.68333,48.76667
82862,2867647.0,Münchsdorf,,DE,12.15,48.450001
82863,2867673.0,Münchhausen,,DE,8.71667,50.950001
82864,2867685.0,Münchenroth,,DE,7.88333,50.166672
82865,2867707.0,Münchenbernsdorf,,DE,11.93333,50.816669
82866,2867714.0,Munich,,DE,11.57549,48.137428
82867,2867717.0,Münchehofe,,DE,13.85,52.150002
82868,2867718.0,Münchehof,,DE,10.18333,51.849998
82869,2867723.0,Müncheberg,,DE,14.13333,52.5
82870,2867726.0,Münchberg,,DE,11.78333,50.200001
82871,2867731.0,Mumsdorf,,DE,12.26667,51.066669
82872,2867741.0,Mülverstedt,,DE,10.5,51.116669
82873,2867748.0,Mulsum,,DE,8.55,53.666672
82874,2867749.0,Mulsum,,DE,9.3,53.51667
82875,2867751.0,Mülsen Sankt Micheln,,DE,12.56667,50.75
82876,2867753.0,Mülsen,,DE,12.56667,50.75
82877,2867756.0,Mulmshorn,,DE,9.3,53.166672
82878,2867757.0,Mulmke,,DE,10.83333,51.916672
82879,2867763.0,Müllrose,,DE,14.41667,52.25
82880,2867768.0,Müllingen,,DE,9.90726,52.293781
82881,2867770.0,Müllheim,,DE,7.63035,47.808201
82882,2867784.0,Müllersdorf,,DE,12.91778,49.018711
82883,2867808.0,Müllensiefen,,DE,7.46667,51.0
82884,2867810.0,Müllenborn,,DE,6.6,50.25
82885,2867815.0,Müllenbach,,DE,7.58333,51.066669
82886,2867816.0,Müllenbach,,DE,6.91667,50.316669
82887,2867817.0,Müllenbach,,DE,7.06667,50.216671
82888,2867828.0,Müll,,DE,7.31576,52.953739
82889,2867838.0,Mülheim,,DE,6.88333,51.433331
82890,2867843.0,Mülheim,,DE,7.5,50.383331
82891,2867847.0,Mulfingen,,DE,9.80083,49.340279
82892,2867850.0,Muldenstein,,DE,12.33333,51.666672
82893,2867856.0,Muldenhammer,,DE,12.48333,50.450001
82894,2867858.0,Muldenberg,,DE,12.4,50.416672
82895,2867863.0,Mulda,,DE,13.41667,50.799999
82896,2867868.0,Mülbach,,DE,6.40469,49.968781
82897,2867888.0,Mühltroff,,DE,11.93333,50.533329
82898,2867908.0,Mühltal,,DE,7.56667,50.23333
82899,2867920.0,Mühlsdorf,,DE,13.98663,50.995121
82900,2867929.0,Mühl Rosin,,DE,12.21388,53.763828
82901,2867938.0,Mühlpfad,,DE,7.55,50.116669
82902,2867953.0,Mühlingen,,DE,9.01667,47.916672
82903,2867982.0,Mühlheim an der Donau,,DE,8.88333,48.033329
82904,2867983.0,Mühlheim am Bach,,DE,8.69735,48.378632
82905,2867985.0,Mühlheim am Main,,DE,8.83333,50.116669
82906,2867986.0,Mühlheim,,DE,8.28333,49.700001
82907,2867990.0,Mühlhäuser,,DE,14.4,51.25
82908,2867993.0,Stuttgart Mühlhausen,,DE,9.23028,48.842319
82909,2867996.0,Mühlhausen,,DE,10.45,51.216671
82910,2868002.0,Mühlhausen,,DE,10.78333,49.75
82911,2868004.0,Mühlhausen,,DE,8.72667,49.248611
82912,2868005.0,Mühlhausen,,DE,11.44664,49.169472
82913,2868010.0,Mühlhausen,,DE,9.65733,48.576611
82914,2868011.0,Mühlhausen,,DE,10.93333,48.433331
82915,2868084.0,Mühlentempel,,DE,13.46667,50.616669
82916,2868134.0,Mühlenrade,,DE,10.48333,53.599998
82917,2868152.0,Mühlenholz,,DE,9.66667,54.700001
82918,2868222.0,Mühlen Eichsen,,DE,11.25,53.76667
82919,2868227.0,Mühlendeich,,DE,8.7,54.816669
82920,2868361.0,Mühlenbek,,DE,9.73333,53.950001
82921,2868368.0,Mühlenbarbek,,DE,9.66726,53.957779
82922,2868457.0,Mühlenbach,,DE,8.11667,48.25
82923,2868499.0,Mühle,,DE,11.58333,47.73333
82924,2868500.0,Mühle,,DE,8.0,47.650002
82925,2868501.0,Mühle,,DE,11.43333,47.599998
82926,2868502.0,Mühldörfl,,DE,11.11795,47.529369
82927,2868506.0,Mühldorf,,DE,12.53333,48.25
82928,2868511.0,Mühlburg,,DE,8.35922,49.012821
82929,2868531.0,Mühlberg,,DE,13.21667,51.433331
82930,2868659.0,Mühlbeck,,DE,12.38333,51.633331
82931,2868773.0,Mühlbach,,DE,8.90056,49.09972
82932,2868781.0,Mühlau,,DE,12.4,47.716671
82933,2868782.0,Mühlau,,DE,12.76667,50.900002
82934,2868788.0,Mühlacker,,DE,8.83333,48.950001
82935,2868789.0,Muhl,,DE,7.05,49.683331
82936,2868791.0,Mühbrook,,DE,10.0,54.166672
82937,2868807.0,Muggensturm,,DE,8.28333,48.866669
82938,2868831.0,Muggenbrunn,,DE,7.91754,47.858212
82939,2868837.0,Müggelheim,,DE,13.66403,52.411369
82940,2868842.0,Mügeln,,DE,13.05,51.23333
82941,2868849.0,Müdisdorf,,DE,13.36667,50.816669
82942,2868851.0,Mudershausen,,DE,8.03333,50.283329
82943,2868853.0,Mudersbach,,DE,7.95,50.816669
82944,2868859.0,Mudenbach,,DE,7.73333,50.666672
82945,2868861.0,Müden,,DE,10.36011,52.52771
82946,2868862.0,Müden,,DE,7.33947,50.184978
82947,2868867.0,Mudau,,DE,9.20444,49.534439
82948,2868869.0,Muckwar,,DE,14.03333,51.683331
82949,2868920.0,Mückeln,,DE,6.91667,50.083328
82950,2868923.0,Mücka,,DE,14.7,51.316669
82951,2868926.0,Muchow,,DE,11.68333,53.316669
82952,2868930.0,Muchelndorf,,DE,9.566,53.846378
82953,2868931.0,Mucheln,,DE,10.43333,54.25
82954,2868933.0,Mücheln,,DE,11.81667,51.299999
82955,2868936.0,Much,,DE,7.4,50.916672
82956,2868941.0,Mözen,,DE,10.25,53.916672
82957,2868944.0,Moxa,,DE,11.63333,50.650002
82958,2868967.0,Mötzingen,,DE,8.77447,48.533199
82959,2868968.0,Mötzing,,DE,12.36667,48.900002
82960,2868970.0,Motzgatzried,,DE,10.03333,47.616669
82961,2868975.0,Motzenhofen,,DE,11.08333,48.48333
82962,2868979.0,Motzen,,DE,8.56667,53.166672
82963,2868986.0,Möttingen,,DE,10.59022,48.809238
82964,2868992.0,Motten,,DE,9.77251,50.395611
82965,2868998.0,Motrich,,DE,11.68333,53.033329
82966,2869000.0,Möthlow,,DE,12.65,52.599998
82967,2869007.0,Mösthinsdorf,,DE,12.03333,51.633331
82968,2869019.0,Mössingen,,DE,9.05419,48.40567
82969,2869025.0,Moßbach,,DE,11.81667,50.683331
82970,2869053.0,Möser,,DE,11.79279,52.21397
82971,2869076.0,Moselkern,,DE,7.37084,50.19437
82972,2869079.0,Mosel,,DE,12.46667,50.783329
82973,2869094.0,Moschheim,,DE,7.83333,50.48333
82974,2869097.0,Möschenfeld,,DE,11.77391,48.075039
82975,2869100.0,Moschelmühle,,DE,7.63333,49.283329
82976,2869107.0,Mosbruch,,DE,6.95,50.26667
82977,2869117.0,Mosbach,,DE,9.94795,50.443352
82978,2869120.0,Mosbach,,DE,9.14278,49.353889
82979,2869123.0,Mösbach,,DE,8.06637,48.596882
82980,2869129.0,Morxdorf,,DE,12.93333,51.900002
82981,2869132.0,Morungen,,DE,11.23333,51.51667
82982,2869136.0,Mörtitz,,DE,12.64441,51.502869
82983,2869142.0,Morswiesen,,DE,7.11667,50.400002
82984,2869147.0,Morsum,,DE,9.08333,52.950001
82985,2869150.0,Mörstadt,,DE,8.25472,49.661942
82986,2869151.0,Mörslingen,,DE,10.51667,48.633331
82987,2869152.0,Morsleben,,DE,11.10941,52.218971
82988,2869158.0,Morshausen,,DE,7.43333,50.200001
82989,2869159.0,Mörsfeld,,DE,7.93333,49.75
82990,2869164.0,Mörse,,DE,10.73021,52.391842
82991,2869167.0,Mörsdorf,,DE,11.81667,50.866669
82992,2869168.0,Mörsdorf,,DE,7.35,50.099998
82993,2869169.0,Mörsdorf,,DE,11.28333,49.200001
82994,2869174.0,Mörschied,,DE,7.31667,49.783329
82995,2869175.0,Morschheim,,DE,8.02611,49.696671
82996,2869182.0,Morscheid,,DE,6.75,49.73333
82997,2869186.0,Mörschbach,,DE,7.61667,50.01667
82998,2869188.0,Mörsch,,DE,8.29785,48.96196
82999,2869194.0,Morsbacherhof,,DE,7.81667,49.700001
83000,2869196.0,Morsbach,,DE,7.75,50.866669
83001,2869221.0,Mörlenbach,,DE,8.73472,49.599171
83002,2869222.0,Mörlen,,DE,7.88333,50.700001
83003,2869229.0,Morl,,DE,11.91667,51.549999
83004,2869238.0,Moritzheim,,DE,7.26667,50.049999
83005,2869241.0,Moritzdorf,,DE,13.68377,54.35228
83006,2869244.0,Moritzburg,,DE,13.68021,51.159222
83007,2869253.0,Moritz,,DE,11.31171,49.780102
83008,2869257.0,Moringen,,DE,9.86667,51.700001
83009,2869277.0,Morgenitz,,DE,13.96667,53.933331
83010,2869284.0,Morgen,,DE,10.36667,47.616669
83011,2869286.0,Mörfelden,,DE,8.56444,49.975281
83012,2869288.0,Morenhoven,,DE,6.95,50.666672
83013,2869290.0,Mörel,,DE,9.73333,54.116669
83014,2869306.0,Morbach,,DE,7.11667,49.816669
83015,2869325.0,Moosthenning,,DE,12.5,48.683331
83016,2869361.0,Moosinning,,DE,11.84446,48.277081
83017,2869384.0,Moosheim,,DE,9.4957,48.042709
83018,2869449.0,Moosburg,,DE,11.93333,48.466671
83019,2869450.0,Moosburg,,DE,9.6,48.083328
83020,2869457.0,Moosbeuren,,DE,9.71667,48.183331
83021,2869459.0,Moosberg,,DE,12.36667,48.666672
83022,2869488.0,Moosbach,,DE,12.41667,49.599998
83023,2869499.0,Moosau,,DE,13.30333,48.984268
83024,2869511.0,Moosach,,DE,11.8751,48.032131
83025,2869519.0,Moos,,DE,12.96112,48.751492
83026,2869539.0,Moos,,DE,10.31667,47.783329
83027,2869542.0,Moos,,DE,8.93333,47.73333
83028,2869592.0,Moorweg,,DE,7.58333,53.633331
83029,2869626.0,Moorrege,,DE,9.66667,53.933331
83030,2869627.0,Moorrege,,DE,9.66667,53.666672
83031,2869651.0,Moorhusen,,DE,9.38348,53.959049
83032,2869681.0,Moorfleet,,DE,10.07996,53.50156
83033,2869682.0,Moorenweis,,DE,11.07851,48.155609
83034,2869694.0,Moordiek,,DE,9.65344,53.914051
83035,2869722.0,Moorausmoor,,DE,8.96667,53.633331
83036,2869730.0,Moor,,DE,9.0,52.833328
83037,2869732.0,Monzingen,,DE,7.58333,49.799999
83038,2869733.0,Monzernheim,,DE,8.22833,49.72139
83039,2869734.0,Monzelfeld,,DE,7.06667,49.900002
83040,2869741.0,Möntenich,,DE,7.29921,50.221291
83041,2869746.0,Montabaur,,DE,7.83333,50.433331
83042,2869749.0,Monstab,,DE,12.35,51.0
83043,2869751.0,Monsheim,,DE,8.21194,49.637218
83044,2869752.0,Mönsheim,,DE,8.86667,48.866669
83045,2869756.0,Monschau,,DE,6.25,50.549999
83046,2869762.0,Monreal,,DE,7.16667,50.299999
83047,2869773.0,Mönkloh,,DE,9.78333,53.883331
83048,2869775.0,Mönkhagen,,DE,10.55,53.900002
83049,2869782.0,Mönkebude,,DE,13.96667,53.76667
83050,2869783.0,Mönkeberg,,DE,10.18333,54.349998
83051,2869787.0,Möning,,DE,11.33154,49.24086
83052,2869791.0,Monheim am Rhein,,DE,6.88333,51.083328
83053,2869792.0,Monheim,,DE,10.83333,48.833328
83054,2869802.0,Mondorf,,DE,7.06667,50.783329
83055,2869807.0,Mönchwinkel,,DE,13.88333,52.383331
83056,2869808.0,Mönchweiler,,DE,8.43333,48.099998
83057,2869819.0,Mönchstockheim,,DE,10.36667,49.933331
83058,2869823.0,Mönchsroth,,DE,10.36667,49.01667
83059,2869847.0,Mönchsdeggingen,,DE,10.58043,48.776051
83060,2869851.0,Mönchsberg,,DE,11.25,49.633331
83061,2869867.0,Mönchpfiffel-Nikolausrieth,,DE,11.36667,51.383331
83062,2869882.0,Mönchhagen,,DE,12.21667,54.150002
83063,2869891.0,Mönchenholzhausen,,DE,11.15,50.966671
83064,2869894.0,Mönchengladbach,,DE,6.43333,51.200001
83065,2869900.0,Mönchehof,,DE,9.45391,51.38694
83066,2869908.0,Mönchberg,,DE,9.26583,49.791389
83067,2869930.0,Monaise,,DE,6.6,49.716671
83068,2869931.0,Mommenheim,,DE,8.265,49.88028
83069,2869934.0,Mömlingen,,DE,9.08333,49.859718
83070,2869935.0,Mömerzheim,,DE,6.88333,50.683331
83071,2869936.0,Mömbris,,DE,9.16667,50.066669
83072,2869944.0,Molzhain,,DE,7.85,50.75
83073,2869947.0,Molzbach,,DE,9.8,50.666672
83074,2869950.0,Moltzow,,DE,12.58333,53.633331
83075,2869961.0,Mölsheim,,DE,8.16944,49.646671
83076,2869962.0,Molsdorf,,DE,10.95912,50.907421
83077,2869963.0,Mölschow,,DE,13.83333,54.083328
83078,2869964.0,Molschleben,,DE,10.78333,51.0
83079,2869966.0,Mölschbach,,DE,7.81667,49.383331
83080,2869968.0,Molsberg,,DE,7.98333,50.48333
83081,2869994.0,Mölln,,DE,10.68333,53.633331
83082,2869995.0,Mölln,,DE,13.08333,53.599998
83083,2870005.0,Mollhagen,,DE,10.38333,53.716671
83084,2870016.0,Möllensen,,DE,9.88333,52.066669
83085,2870025.0,Möllenhagen,,DE,12.92868,53.52388
83086,2870043.0,Möllenbeck,,DE,13.35,53.383331
83087,2870044.0,Möllenbeck,,DE,11.73333,53.283329
83088,2870046.0,Möllenbeck,,DE,9.03763,52.163609
83089,2870057.0,Möllbergen,,DE,8.92691,52.20245
83090,2870074.0,Mölkau,,DE,12.44167,51.331791
83091,2870079.0,Molfsee,,DE,10.06667,54.26667
83092,2870092.0,Mölbis,,DE,12.5,51.200001
83093,2870094.0,Molbergen,,DE,7.93333,52.866669
83094,2870109.0,Moischeid,,DE,9.05,50.966671
83095,2870110.0,Moisburg,,DE,9.7,53.400002
83096,2870115.0,Mohsdorf,,DE,12.83333,50.933331
83097,2870118.0,Möhrsdorf,,DE,14.06667,51.216671
83098,2870142.0,Möhrendorf,,DE,8.08333,50.650002
83099,2870143.0,Möhrendorf,,DE,11.0,49.633331
83100,2870147.0,Möhrenbach,,DE,11.0,50.633331
83101,2870148.0,Möhren,,DE,10.88333,48.933331
83102,2870155.0,Möhra,,DE,10.25,50.866669
83103,2870160.0,Mohorn,,DE,13.46667,51.01667
83104,2870164.0,Möhnsen,,DE,10.45,53.566669
83105,2870178.0,Mohlsdorf,,DE,12.26667,50.666672
83106,2870190.0,Möhlau,,DE,12.35,51.73333
83107,2870194.0,Möglingen,,DE,9.12694,48.887409
83108,2870201.0,Möging,,DE,13.38333,48.683331
83109,2870202.0,Mögglingen,,DE,9.9625,48.8232
83110,2870206.0,Möggenweiler,,DE,9.4,47.716671
83111,2870210.0,Moggast,,DE,11.26667,49.76667
83112,2870212.0,Mogendorf,,DE,7.76667,50.5
83113,2870221.0,Moers,,DE,6.65,51.450001
83114,2870225.0,Mödlsbach,,DE,12.98333,48.549999
